zcyc

tradedate;tradetime;period_1.0
03.11.2023;18:39:58;12,49
06.11.2023;18:39:56;12,14
07.11.2023;18:39:58;12,51
08.11.2023;18:39:56;12,3
09.11.2023;18:39:56;12,15
10.11.2023;18:39:58;11,99
13.11.2023;18:39:57;11,93
14.11.2023;18:39:58;12,12
15.11.2023;18:39:58;12,03
16.11.2023;18:39:58;12,05
17.11.2023;18:39:58;11,9
20.11.2023;18:39:59;11,9
21.11.2023;18:39:57;11,76
22.11.2023;18:39:59;11,64
23.11.2023;18:39:58;11,51
24.11.2023;18:39:56;11,54
27.11.2023;18:39:57;11,55
28.11.2023;18:39:56;11,6
29.11.2023;18:39:58;11,43
30.11.2023;18:39:57;11,5
01.12.2023;18:39:59;12,42
04.12.2023;18:39:57;12,53
05.12.2023;18:39:58;12,46
06.12.2023;18:39:59;12,32
07.12.2023;18:39:57;12,36
08.12.2023;18:39:58;12,33
11.12.2023;18:39:59;12,27
12.12.2023;18:39:57;12,55
13.12.2023;18:39:58;12,57
14.12.2023;18:39:55;12,66
15.12.2023;18:39:58;12,53
18.12.2023;18:39:58;12,51
19.12.2023;18:39:58;12,87
20.12.2023;18:39:57;12,32
21.12.2023;18:39:58;12,23
22.12.2023;18:39:57;12,15
25.12.2023;18:39:59;12,25
26.12.2023;18:39:59;12,25
27.12.2023;18:39:57;12,13
28.12.2023;18:39:57;12,59
29.12.2023;18:39:59;12,78
03.01.2024;18:39:57;12,9
04.01.2024;18:39:58;12,88
05.01.2024;18:39:58;12,87
08.01.2024;18:39:58;13,04
09.01.2024;18:39:58;12,81
10.01.2024;18:39:57;13,32
11.01.2024;18:39:59;13,23
12.01.2024;18:39:55;13,12
15.01.2024;18:39:58;13,35
16.01.2024;18:39:58;13,32
17.01.2024;18:39:56;13,34
18.01.2024;18:39:59;12,83
19.01.2024;18:39:58;13,07
22.01.2024;18:39:55;13,09
23.01.2024;18:39:54;13,12
24.01.2024;18:39:58;13,18
25.01.2024;18:39:53;13,16
26.01.2024;18:39:58;13,14
29.01.2024;18:39:58;13,23
30.01.2024;18:39:57;13,32
31.01.2024;18:39:59;13,26
01.02.2024;18:39:56;13,23
02.02.2024;18:39:52;13,3
05.02.2024;18:39:58;13,34
06.02.2024;18:39:58;13,39
07.02.2024;18:39:54;13,42
08.02.2024;18:39:55;13,49
09.02.2024;18:39:58;13,57
12.02.2024;18:39:58;13,63
13.02.2024;18:39:59;13,59
14.02.2024;18:39:59;13,7
15.02.2024;18:39:58;13,81
16.02.2024;18:39:55;13,69
19.02.2024;18:39:55;13,84
20.02.2024;18:39:56;13,89
21.02.2024;18:39:55;13,87
22.02.2024;18:39:58;13,98
26.02.2024;18:39:54;13,9
27.02.2024;18:39:58;13,97
28.02.2024;18:39:57;13,92
29.02.2024;18:39:55;13,58
01.03.2024;18:39:48;13,79
04.03.2024;18:39:58;13,9
05.03.2024;18:39:58;13,97
06.03.2024;18:39:57;13,96
07.03.2024;18:39:57;14,03
11.03.2024;18:39:53;14,02
12.03.2024;18:39:57;14,01
13.03.2024;18:39:59;14,13
14.03.2024;18:39:57;14,28
15.03.2024;18:39:58;14,49
18.03.2024;18:39:59;14,58
19.03.2024;18:39:59;14,59
20.03.2024;18:39:56;14,69
21.03.2024;18:39:54;14,75
22.03.2024;18:39:56;14,68
25.03.2024;18:39:59;14,58
26.03.2024;18:39:55;14,42
27.03.2024;18:39:59;14,37
28.03.2024;18:39:58;14,37
29.03.2024;18:39:53;14,4
01.04.2024;18:39:57;14,41
02.04.2024;18:39:58;14,45
03.04.2024;18:39:58;14,44
04.04.2024;18:39:54;14,35
05.04.2024;18:39:57;14,37
08.04.2024;18:39:58;14,4
09.04.2024;18:39:57;14,45
10.04.2024;18:39:58;14,37
11.04.2024;18:39:58;14,51
12.04.2024;18:39:57;14,47
15.04.2024;18:39:57;14,47
16.04.2024;18:39:58;14,32
17.04.2024;18:39:58;14,32
18.04.2024;18:39:58;14,35
19.04.2024;18:39:58;14,39
22.04.2024;18:39:56;14,61
23.04.2024;18:39:50;14,52
24.04.2024;18:39:40;14,48
25.04.2024;18:39:57;14,58
26.04.2024;18:39:57;14,63
27.04.2024;18:39:59;14,62
29.04.2024;18:39:59;14,41
30.04.2024;18:39:58;14,51
02.05.2024;18:39:58;14,86
03.05.2024;18:39:56;14,9
06.05.2024;18:39:57;15,0
07.05.2024;18:39:58;14,89
08.05.2024;18:39:59;14,86
10.05.2024;18:39:58;14,96
13.05.2024;18:39:57;15,04
14.05.2024;18:39:58;14,96
15.05.2024;18:39:57;14,92
16.05.2024;18:39:57;14,79
17.05.2024;18:39:55;14,77
20.05.2024;18:39:58;14,85
21.05.2024;18:39:55;14,97
22.05.2024;18:39:57;15,07
23.05.2024;18:39:59;15,23
24.05.2024;18:39:57;15,31
27.05.2024;18:39:57;15,64
28.05.2024;18:39:59;15,56
29.05.2024;18:39:58;15,84
30.05.2024;18:39:59;15,74
31.05.2024;18:39:57;15,73
03.06.2024;18:39:57;15,79
04.06.2024;18:39:57;15,77
05.06.2024;18:39:59;15,77
06.06.2024;18:39:59;15,89
07.06.2024;18:39:58;15,75
10.06.2024;18:39:59;15,79
11.06.2024;18:39:58;15,62
13.06.2024;18:39:59;15,82
14.06.2024;18:39:59;15,92
17.06.2024;18:39:59;16,23
18.06.2024;18:39:55;16,42
19.06.2024;18:39:56;16,72
20.06.2024;18:39:59;16,7
21.06.2024;18:39:59;16,56
24.06.2024;18:39:59;16,56
25.06.2024;18:39:59;16,55
26.06.2024;18:39:58;16,28
27.06.2024;18:39:58;16,53
28.06.2024;18:39:55;16,76
01.07.2024;18:39:55;16,68
02.07.2024;18:39:56;16,72
03.07.2024;18:39:54;16,48
04.07.2024;18:39:58;16,53
05.07.2024;18:39:58;16,95
08.07.2024;18:39:58;16,82
09.07.2024;18:39:58;16,86
10.07.2024;18:39:59;16,74
11.07.2024;18:39:49;17,02
12.07.2024;18:39:52;17,2
15.07.2024;18:39:54;16,99
16.07.2024;18:39:51;16,9
17.07.2024;18:39:56;16,71
18.07.2024;18:39:58;16,73
19.07.2024;18:39:58;16,3
22.07.2024;18:39:57;16,43
23.07.2024;18:39:57;16,8
24.07.2024;18:39:59;16,96
25.07.2024;18:39:59;16,9
26.07.2024;18:39:57;17,2
29.07.2024;18:39:58;16,92
30.07.2024;18:39:59;16,81
31.07.2024;18:39:57;17,23
01.08.2024;18:39:56;16,96
02.08.2024;18:39:59;16,93
05.08.2024;18:39:57;17,03
06.08.2024;18:39:58;16,87
07.08.2024;18:39:58;16,99
08.08.2024;18:39:55;16,81
09.08.2024;18:39:58;16,9
12.08.2024;18:39:55;16,87
13.08.2024;18:39:58;16,95
14.08.2024;18:39:58;16,97
15.08.2024;18:39:57;17,31
16.08.2024;18:39:59;17,25
19.08.2024;18:39:59;17,22
20.08.2024;18:39:59;17,32
21.08.2024;18:39:57;17,46
22.08.2024;18:39:54;17,55
23.08.2024;18:39:58;18,08
26.08.2024;18:39:59;18,47
27.08.2024;18:39:59;18,21
28.08.2024;18:39:53;18,24
29.08.2024;18:39:58;18,18
30.08.2024;18:39:59;18,35
02.09.2024;18:39:56;18,45
03.09.2024;18:39:57;18,55
04.09.2024;18:39:59;18,41
05.09.2024;18:39:58;18,36
06.09.2024;18:39:58;18,2
09.09.2024;18:39:59;17,97
10.09.2024;18:39:57;18,14
11.09.2024;18:39:57;18,0
12.09.2024;18:39:54;18,32
13.09.2024;18:39:58;18,66
16.09.2024;18:39:58;18,58
17.09.2024;18:39:59;18,8
18.09.2024;18:39:59;18,87
19.09.2024;18:39:59;18,71
20.09.2024;18:39:59;18,62
23.09.2024;18:39:58;18,68
24.09.2024;18:39:53;18,76
25.09.2024;18:39:56;18,76
26.09.2024;18:39:58;18,96
27.09.2024;18:39:59;19,07
30.09.2024;18:39:58;19,43
01.10.2024;18:39:57;19,58
02.10.2024;18:39:57;19,47
03.10.2024;18:39:53;19,71
04.10.2024;18:39:57;19,82
07.10.2024;18:39:58;19,89
08.10.2024;18:39:58;19,61
09.10.2024;18:39:57;19,7
10.10.2024;18:39:52;19,56
11.10.2024;18:39:56;19,44
14.10.2024;18:39:57;19,47
15.10.2024;18:39:57;19,48
16.10.2024;18:39:57;19,36
17.10.2024;18:39:57;19,34
18.10.2024;18:39:59;19,48
21.10.2024;18:39:57;19,67
22.10.2024;18:39:59;20,13
23.10.2024;18:39:49;20,05
24.10.2024;18:39:55;20,27
25.10.2024;18:39:58;20,98
28.10.2024;18:39:59;21,02
29.10.2024;18:39:57;20,98
30.10.2024;18:39:58;20,9
31.10.2024;18:39:58;21,83
01.11.2024;18:39:58;21,74
02.11.2024;18:39:57;21,67
05.11.2024;18:39:58;21,74
06.11.2024;18:39:58;21,93
07.11.2024;18:39:53;21,67
08.11.2024;18:39:58;21,62
11.11.2024;18:39:58;21,28
12.11.2024;18:39:58;21,27
13.11.2024;18:39:58;21,27
14.11.2024;18:39:58;21,36
15.11.2024;18:39:58;21,43
18.11.2024;18:39:57;21,15
19.11.2024;18:39:57;21,47
20.11.2024;18:39:57;21,32
21.11.2024;18:39:58;21,63
22.11.2024;18:39:58;21,62
25.11.2024;18:39:59;21,81
26.11.2024;18:39:53;21,94
27.11.2024;18:39:56;22,28
28.11.2024;18:39:57;22,31
29.11.2024;18:39:57;22,53
02.12.2024;18:39:55;22,68
03.12.2024;18:39:58;22,59
04.12.2024;18:39:59;22,54
05.12.2024;18:39:59;22,78
06.12.2024;18:39:58;22,69
09.12.2024;18:39:59;22,37
10.12.2024;18:39:56;22,12
11.12.2024;18:39:58;22,17
12.12.2024;18:39:54;22,47
13.12.2024;18:39:46;22,21
16.12.2024;18:39:58;22,33
17.12.2024;18:39:57;22,43
18.12.2024;18:39:59;22,2
19.12.2024;18:39:57;22,1
20.12.2024;18:39:59;20,09
23.12.2024;18:39:59;18,43
24.12.2024;18:39:57;18,35
25.12.2024;18:39:56;18,24
26.12.2024;18:39:54;17,96
27.12.2024;18:39:59;17,67
28.12.2024;18:39:58;18,53
30.12.2024;18:39:59;18,58
03.01.2025;18:39:58;18,41
06.01.2025;18:39:58;18,66
08.01.2025;18:39:58;18,87
09.01.2025;18:39:58;18,46
10.01.2025;18:39:56;18,64
13.01.2025;18:39:59;18,54
14.01.2025;18:39:56;18,58
15.01.2025;18:39:53;18,84
16.01.2025;18:39:58;18,89
17.01.2025;18:39:58;18,97
20.01.2025;18:39:57;18,75
21.01.2025;18:39:58;18,84
22.01.2025;18:39:57;19,25
23.01.2025;18:39:59;18,92
24.01.2025;18:39:58;18,88
27.01.2025;18:39:58;18,94
28.01.2025;18:39:55;18,88
29.01.2025;18:39:58;18,6
30.01.2025;18:39:58;18,32
31.01.2025;18:39:58;18,29
03.02.2025;18:39:55;18,6
04.02.2025;18:39:58;18,85
05.02.2025;18:39:58;18,95
06.02.2025;18:39:54;19,08
07.02.2025;18:39:58;19,05
10.02.2025;18:39:58;19,08
11.02.2025;18:39:54;19,15
12.02.2025;18:39:57;19,14
13.02.2025;18:39:58;18,74
14.02.2025;18:39:59;18,91
17.02.2025;18:39:57;19,02
18.02.2025;18:39:59;18,82
19.02.2025;18:39:57;18,86
20.02.2025;18:39:57;18,77
21.02.2025;18:39:59;18,83
24.02.2025;18:39:58;18,88
25.02.2025;18:39:57;18,87
26.02.2025;18:39:59;18,82
27.02.2025;18:39:57;18,77
28.02.2025;18:39:57;18,93
03.03.2025;18:39:54;18,71
04.03.2025;18:39:57;18,42
05.03.2025;18:39:58;18,12
06.03.2025;18:39:56;17,88
07.03.2025;18:39:59;17,79
10.03.2025;18:39:59;17,82
11.03.2025;18:39:58;17,97
12.03.2025;18:39:59;17,97
13.03.2025;18:39:58;18,03
14.03.2025;18:39:58;17,77
17.03.2025;18:39:57;17,58
18.03.2025;18:39:56;17,28
19.03.2025;18:39:58;17,44
20.03.2025;18:39:58;17,07
21.03.2025;18:39:55;17,4
24.03.2025;18:39:59;17,63
25.03.2025;18:39:57;17,83
26.03.2025;18:39:59;17,82
27.03.2025;18:39:59;17,91
28.03.2025;18:39:59;18,07
31.03.2025;18:39:57;18,2
01.04.2025;18:39:58;18,37
02.04.2025;18:39:58;18,31
03.04.2025;18:39:58;18,39
04.04.2025;18:39:58;18,57
07.04.2025;18:39:58;18,74
08.04.2025;18:39:58;18,3
09.04.2025;18:39:58;18,67
10.04.2025;18:39:59;18,61
11.04.2025;18:39:57;18,44
14.04.2025;18:39:58;18,51
15.04.2025;18:39:59;18,4
16.04.2025;18:39:58;18,27
17.04.2025;18:39:58;17,98
18.04.2025;18:39:57;18,41
21.04.2025;18:39:58;18,41
22.04.2025;18:39:54;18,21
23.04.2025;18:39:59;18,14
24.04.2025;18:39:58;18,32
25.04.2025;18:39:58;18,24
28.04.2025;18:39:54;17,95
29.04.2025;18:39:59;18,34
30.04.2025;18:39:58;18,19
02.05.2025;18:39:57;18,23
05.05.2025;18:39:58;18,64
06.05.2025;18:39:58;18,34
07.05.2025;18:39:57;18,41
08.05.2025;18:39:58;17,7
12.05.2025;18:39:57;18,06
13.05.2025;18:39:57;18,02
14.05.2025;18:39:58;18,17
15.05.2025;18:39:58;18,17
16.05.2025;18:39:56;18,02
19.05.2025;18:39:57;17,77
20.05.2025;18:39:59;18,07
21.05.2025;18:39:58;18,39
22.05.2025;18:39:58;18,08
23.05.2025;18:39:59;18,36
26.05.2025;18:39:59;18,01
27.05.2025;18:39:56;17,94
28.05.2025;18:39:58;16,99
29.05.2025;18:39:58;17,65
30.05.2025;18:39:58;17,42
02.06.2025;18:39:59;17,33
03.06.2025;18:39:59;17,01
04.06.2025;18:39:59;17,06
05.06.2025;18:39:57;16,68
06.06.2025;18:39:59;16,84
09.06.2025;18:39:59;17,08
10.06.2025;18:39:58;16,99
11.06.2025;18:39:57;17,09
13.06.2025;18:39:58;16,41
16.06.2025;18:39:58;16,95
17.06.2025;18:39:57;17,14
18.06.2025;18:39:57;16,89
19.06.2025;18:39:57;16,78
20.06.2025;18:39:58;16,8
23.06.2025;18:39:55;16,38
24.06.2025;18:39:58;16,23
25.06.2025;18:39:59;16,07
26.06.2025;18:39:59;15,73
27.06.2025;18:39:56;15,58
30.06.2025;18:39:59;15,4
01.07.2025;18:39:58;15,38
02.07.2025;18:39:58;15,26
03.07.2025;18:39:59;15,16
04.07.2025;18:49:58;15,28
07.07.2025;18:49:43;15,08
08.07.2025;18:49:57;15,1
09.07.2025;18:49:57;15,11
10.07.2025;18:49:56;14,89
11.07.2025;18:49:43;15,03
14.07.2025;18:49:57;14,85
15.07.2025;18:49:57;14,68
16.07.2025;18:49:55;14,14
17.07.2025;18:49:53;13,99
18.07.2025;18:49:55;13,82
21.07.2025;18:49:58;13,77
22.07.2025;18:49:58;13,93
23.07.2025;18:49:58;13,92
24.07.2025;18:49:57;13,91
25.07.2025;18:49:58;14,01
28.07.2025;18:49:59;13,87
29.07.2025;18:49:58;13,62
30.07.2025;18:49:58;13,71
31.07.2025;18:49:58;13,69
01.08.2025;18:49:58;13,71
04.08.2025;18:49:57;13,3
05.08.2025;18:49:58;13,19
06.08.2025;18:49:56;13,26
07.08.2025;18:49:59;13,0
08.08.2025;18:49:51;12,94
11.08.2025;18:49:58;12,87
12.08.2025;18:49:57;12,9
13.08.2025;18:49:58;13,13
14.08.2025;18:49:58;13,31
15.08.2025;18:49:58;13,01
18.08.2025;18:49:58;13,32
19.08.2025;18:49:58;13,5
20.08.2025;18:49:59;13,35
21.08.2025;18:49:59;13,54
22.08.2025;18:49:58;13,29
25.08.2025;18:49:54;13,3
26.08.2025;18:49:58;13,49
27.08.2025;17:55:16;13,53
