zcyc

tradedate;tradetime;period_0.25
03.11.2023;18:39:58;13,1
06.11.2023;18:39:56;13,12
07.11.2023;18:39:58;12,95
08.11.2023;18:39:56;13,11
09.11.2023;18:39:56;12,76
10.11.2023;18:39:58;12,66
13.11.2023;18:39:57;12,76
14.11.2023;18:39:58;12,96
15.11.2023;18:39:58;12,71
16.11.2023;18:39:58;12,46
17.11.2023;18:39:58;12,77
20.11.2023;18:39:59;12,46
21.11.2023;18:39:57;12,45
22.11.2023;18:39:59;12,46
23.11.2023;18:39:58;12,55
24.11.2023;18:39:56;13,5
27.11.2023;18:39:57;13,29
28.11.2023;18:39:56;13,15
29.11.2023;18:39:58;13,3
30.11.2023;18:39:57;13,51
01.12.2023;18:39:59;14,18
04.12.2023;18:39:57;14,22
05.12.2023;18:39:58;14,65
06.12.2023;18:39:59;14,24
07.12.2023;18:39:57;14,38
08.12.2023;18:39:58;14,64
11.12.2023;18:39:59;14,48
12.12.2023;18:39:57;14,31
13.12.2023;18:39:58;14,52
14.12.2023;18:39:55;14,69
15.12.2023;18:39:58;14,39
18.12.2023;18:39:58;14,15
19.12.2023;18:39:58;14,05
20.12.2023;18:39:57;14,53
21.12.2023;18:39:58;14,43
22.12.2023;18:39:57;13,85
25.12.2023;18:39:59;13,78
26.12.2023;18:39:59;13,33
27.12.2023;18:39:57;13,22
28.12.2023;18:39:57;12,78
29.12.2023;18:39:59;11,73
03.01.2024;18:39:57;12,89
04.01.2024;18:39:58;13,13
05.01.2024;18:39:58;13,27
08.01.2024;18:39:58;13,44
09.01.2024;18:39:58;14,35
10.01.2024;18:39:57;13,88
11.01.2024;18:39:59;13,65
12.01.2024;18:39:55;14,12
15.01.2024;18:39:58;13,76
16.01.2024;18:39:58;13,7
17.01.2024;18:39:56;13,68
18.01.2024;18:39:59;13,53
19.01.2024;18:39:58;13,47
22.01.2024;18:39:55;13,32
23.01.2024;18:39:54;13,3
24.01.2024;18:39:58;13,47
25.01.2024;18:39:53;13,38
26.01.2024;18:39:58;13,3
29.01.2024;18:39:58;13,47
30.01.2024;18:39:57;13,51
31.01.2024;18:39:59;13,46
01.02.2024;18:39:56;13,49
02.02.2024;18:39:52;13,52
05.02.2024;18:39:58;13,59
06.02.2024;18:39:58;13,57
07.02.2024;18:39:54;13,68
08.02.2024;18:39:55;13,79
09.02.2024;18:39:58;13,88
12.02.2024;18:39:58;13,99
13.02.2024;18:39:59;13,89
14.02.2024;18:39:59;14,13
15.02.2024;18:39:58;14,32
16.02.2024;18:39:55;14,26
19.02.2024;18:39:55;14,13
20.02.2024;18:39:56;14,39
21.02.2024;18:39:55;14,17
22.02.2024;18:39:58;14,31
26.02.2024;18:39:54;14,17
27.02.2024;18:39:58;14,34
28.02.2024;18:39:57;14,25
29.02.2024;18:39:55;13,59
01.03.2024;18:39:48;14,02
04.03.2024;18:39:58;14,38
05.03.2024;18:39:58;14,45
06.03.2024;18:39:57;14,38
07.03.2024;18:39:57;14,5
11.03.2024;18:39:53;14,48
12.03.2024;18:39:57;14,36
13.03.2024;18:39:59;14,43
14.03.2024;18:39:57;14,54
15.03.2024;18:39:58;14,88
18.03.2024;18:39:59;14,98
19.03.2024;18:39:59;15,07
20.03.2024;18:39:56;15,26
21.03.2024;18:39:54;15,22
22.03.2024;18:39:56;15,29
25.03.2024;18:39:59;15,15
26.03.2024;18:39:55;15,06
27.03.2024;18:39:59;15,07
28.03.2024;18:39:58;14,98
29.03.2024;18:39:53;15,12
01.04.2024;18:39:57;15,09
02.04.2024;18:39:58;14,96
03.04.2024;18:39:58;14,89
04.04.2024;18:39:54;14,78
05.04.2024;18:39:57;14,79
08.04.2024;18:39:58;14,73
09.04.2024;18:39:57;14,82
10.04.2024;18:39:58;14,7
11.04.2024;18:39:58;14,92
12.04.2024;18:39:57;14,93
15.04.2024;18:39:57;14,99
16.04.2024;18:39:58;14,81
17.04.2024;18:39:58;14,87
18.04.2024;18:39:58;15,22
19.04.2024;18:39:58;15,26
22.04.2024;18:39:56;15,0
23.04.2024;18:39:50;15,11
24.04.2024;18:39:40;15,05
25.04.2024;18:39:57;15,02
26.04.2024;18:39:57;14,95
27.04.2024;18:39:59;14,8
29.04.2024;18:39:59;14,48
30.04.2024;18:39:58;14,65
02.05.2024;18:39:58;15,12
03.05.2024;18:39:56;15,12
06.05.2024;18:39:57;15,24
07.05.2024;18:39:58;15,1
08.05.2024;18:39:59;15,04
10.05.2024;18:39:58;15,3
13.05.2024;18:39:57;15,21
14.05.2024;18:39:58;14,99
15.05.2024;18:39:57;15,02
16.05.2024;18:39:57;14,92
17.05.2024;18:39:55;14,83
20.05.2024;18:39:58;14,83
21.05.2024;18:39:55;14,87
22.05.2024;18:39:57;15,03
23.05.2024;18:39:59;14,97
24.05.2024;18:39:57;14,98
27.05.2024;18:39:57;15,21
28.05.2024;18:39:59;15,17
29.05.2024;18:39:58;15,31
30.05.2024;18:39:59;15,08
31.05.2024;18:39:57;15,13
03.06.2024;18:39:57;15,1
04.06.2024;18:39:57;15,25
05.06.2024;18:39:59;14,88
06.06.2024;18:39:59;14,99
07.06.2024;18:39:58;14,96
10.06.2024;18:39:59;15,02
11.06.2024;18:39:58;14,78
13.06.2024;18:39:59;14,99
14.06.2024;18:39:59;15,14
17.06.2024;18:39:59;15,24
18.06.2024;18:39:55;15,36
19.06.2024;18:39:56;15,7
20.06.2024;18:39:59;15,6
21.06.2024;18:39:59;15,54
24.06.2024;18:39:59;15,48
25.06.2024;18:39:59;15,52
26.06.2024;18:39:58;15,28
27.06.2024;18:39:58;15,59
28.06.2024;18:39:55;15,89
01.07.2024;18:39:55;15,79
02.07.2024;18:39:56;15,86
03.07.2024;18:39:54;15,55
04.07.2024;18:39:58;15,53
05.07.2024;18:39:58;15,7
08.07.2024;18:39:58;15,49
09.07.2024;18:39:58;15,55
10.07.2024;18:39:59;15,33
11.07.2024;18:39:49;15,68
12.07.2024;18:39:52;15,95
15.07.2024;18:39:54;15,42
16.07.2024;18:39:51;15,37
17.07.2024;18:39:56;14,83
18.07.2024;18:39:58;15,13
19.07.2024;18:39:58;15,22
22.07.2024;18:39:57;15,22
23.07.2024;18:39:57;15,52
24.07.2024;18:39:59;15,88
25.07.2024;18:39:59;16,08
26.07.2024;18:39:57;16,61
29.07.2024;18:39:58;16,19
30.07.2024;18:39:59;15,82
31.07.2024;18:39:57;16,28
01.08.2024;18:39:56;16,11
02.08.2024;18:39:59;16,16
05.08.2024;18:39:57;16,14
06.08.2024;18:39:58;16,16
07.08.2024;18:39:58;16,47
08.08.2024;18:39:55;16,4
09.08.2024;18:39:58;16,62
12.08.2024;18:39:55;16,6
13.08.2024;18:39:58;16,72
14.08.2024;18:39:58;16,65
15.08.2024;18:39:57;16,98
16.08.2024;18:39:59;16,92
19.08.2024;18:39:59;16,81
20.08.2024;18:39:59;16,63
21.08.2024;18:39:57;16,94
22.08.2024;18:39:54;17,06
23.08.2024;18:39:58;16,39
26.08.2024;18:39:59;17,12
27.08.2024;18:39:59;17,24
28.08.2024;18:39:53;17,27
29.08.2024;18:39:58;17,06
30.08.2024;18:39:59;17,4
02.09.2024;18:39:56;17,51
03.09.2024;18:39:57;17,59
04.09.2024;18:39:59;17,61
05.09.2024;18:39:58;17,51
06.09.2024;18:39:58;17,28
09.09.2024;18:39:59;17,28
10.09.2024;18:39:57;17,54
11.09.2024;18:39:57;17,39
12.09.2024;18:39:54;17,56
13.09.2024;18:39:58;18,4
16.09.2024;18:39:58;18,36
17.09.2024;18:39:59;18,62
18.09.2024;18:39:59;18,69
19.09.2024;18:39:59;18,51
20.09.2024;18:39:59;18,43
23.09.2024;18:39:58;18,51
24.09.2024;18:39:53;18,64
25.09.2024;18:39:56;18,63
26.09.2024;18:39:58;18,88
27.09.2024;18:39:59;19,03
30.09.2024;18:39:58;19,49
01.10.2024;18:39:57;19,64
02.10.2024;18:39:57;19,5
03.10.2024;18:39:53;19,76
04.10.2024;18:39:57;19,75
07.10.2024;18:39:58;19,73
08.10.2024;18:39:58;19,34
09.10.2024;18:39:57;19,44
10.10.2024;18:39:52;19,31
11.10.2024;18:39:56;19,17
14.10.2024;18:39:57;19,16
15.10.2024;18:39:57;19,14
16.10.2024;18:39:57;18,96
17.10.2024;18:39:57;18,89
18.10.2024;18:39:59;19,04
21.10.2024;18:39:57;19,26
22.10.2024;18:39:59;19,74
23.10.2024;18:39:49;19,57
24.10.2024;18:39:55;19,7
25.10.2024;18:39:58;20,53
28.10.2024;18:39:59;20,57
29.10.2024;18:39:57;20,53
30.10.2024;18:39:58;20,54
31.10.2024;18:39:58;21,72
01.11.2024;18:39:58;21,68
02.11.2024;18:39:57;21,65
05.11.2024;18:39:58;21,76
06.11.2024;18:39:58;22,09
07.11.2024;18:39:53;21,9
08.11.2024;18:39:58;21,9
11.11.2024;18:39:58;21,46
12.11.2024;18:39:58;21,42
13.11.2024;18:39:58;21,48
14.11.2024;18:39:58;21,61
15.11.2024;18:39:58;21,73
18.11.2024;18:39:57;21,37
19.11.2024;18:39:57;21,67
20.11.2024;18:39:57;21,51
21.11.2024;18:39:58;21,87
22.11.2024;18:39:58;21,93
25.11.2024;18:39:59;22,18
26.11.2024;18:39:53;22,38
27.11.2024;18:39:56;22,89
28.11.2024;18:39:57;22,91
29.11.2024;18:39:57;23,22
02.12.2024;18:39:55;23,49
03.12.2024;18:39:58;23,36
04.12.2024;18:39:59;23,27
05.12.2024;18:39:59;23,62
06.12.2024;18:39:58;23,58
09.12.2024;18:39:59;23,06
10.12.2024;18:39:56;22,67
11.12.2024;18:39:58;22,85
12.12.2024;18:39:54;23,15
13.12.2024;18:39:46;22,88
16.12.2024;18:39:58;22,97
17.12.2024;18:39:57;23,02
18.12.2024;18:39:59;22,67
19.12.2024;18:39:57;22,41
20.12.2024;18:39:59;20,28
23.12.2024;18:39:59;18,61
24.12.2024;18:39:57;18,29
25.12.2024;18:39:56;18,33
26.12.2024;18:39:54;17,97
27.12.2024;18:39:59;17,49
28.12.2024;18:39:58;18,55
30.12.2024;18:39:59;18,8
03.01.2025;18:39:58;18,7
06.01.2025;18:39:58;19,1
08.01.2025;18:39:58;19,43
09.01.2025;18:39:58;18,77
10.01.2025;18:39:56;19,06
13.01.2025;18:39:59;19,03
14.01.2025;18:39:56;19,07
15.01.2025;18:39:53;19,32
16.01.2025;18:39:58;19,39
17.01.2025;18:39:58;19,45
20.01.2025;18:39:57;19,24
21.01.2025;18:39:58;19,32
22.01.2025;18:39:57;20,0
23.01.2025;18:39:59;19,45
24.01.2025;18:39:58;19,44
27.01.2025;18:39:58;20,19
28.01.2025;18:39:55;20,4
29.01.2025;18:39:58;19,34
30.01.2025;18:39:58;18,79
31.01.2025;18:39:58;18,68
03.02.2025;18:39:55;18,96
04.02.2025;18:39:58;19,23
05.02.2025;18:39:58;19,51
06.02.2025;18:39:54;19,74
07.02.2025;18:39:58;19,71
10.02.2025;18:39:58;19,77
11.02.2025;18:39:54;19,78
12.02.2025;18:39:57;19,82
13.02.2025;18:39:58;20,25
14.02.2025;18:39:59;19,85
17.02.2025;18:39:57;20,0
18.02.2025;18:39:59;19,77
19.02.2025;18:39:57;19,78
20.02.2025;18:39:57;19,74
21.02.2025;18:39:59;19,71
24.02.2025;18:39:58;19,75
25.02.2025;18:39:57;19,77
26.02.2025;18:39:59;19,84
27.02.2025;18:39:57;19,75
28.02.2025;18:39:57;19,94
03.03.2025;18:39:54;19,82
04.03.2025;18:39:57;19,56
05.03.2025;18:39:58;20,65
06.03.2025;18:39:56;20,81
07.03.2025;18:39:59;21,3
10.03.2025;18:39:59;21,05
11.03.2025;18:39:58;21,15
12.03.2025;18:39:59;21,13
13.03.2025;18:39:58;21,53
14.03.2025;18:39:58;21,35
17.03.2025;18:39:57;21,26
18.03.2025;18:39:56;21,61
19.03.2025;18:39:58;21,68
20.03.2025;18:39:58;21,16
21.03.2025;18:39:55;21,01
24.03.2025;18:39:59;20,88
25.03.2025;18:39:57;21,07
26.03.2025;18:39:59;21,09
27.03.2025;18:39:59;21,25
28.03.2025;18:39:59;21,47
31.03.2025;18:39:57;21,52
01.04.2025;18:39:58;21,5
02.04.2025;18:39:58;21,59
03.04.2025;18:39:58;21,66
04.04.2025;18:39:58;21,57
07.04.2025;18:39:58;21,27
08.04.2025;18:39:58;21,47
09.04.2025;18:39:58;21,25
10.04.2025;18:39:59;21,18
11.04.2025;18:39:57;21,18
14.04.2025;18:39:58;21,0
15.04.2025;18:39:59;21,13
16.04.2025;18:39:58;21,27
17.04.2025;18:39:58;21,15
18.04.2025;18:39:57;20,78
21.04.2025;18:39:58;20,88
22.04.2025;18:39:54;21,04
23.04.2025;18:39:59;21,15
24.04.2025;18:39:58;20,88
25.04.2025;18:39:58;20,83
28.04.2025;18:39:54;20,74
29.04.2025;18:39:59;20,96
30.04.2025;18:39:58;20,33
02.05.2025;18:39:57;20,67
05.05.2025;18:39:58;20,88
06.05.2025;18:39:58;20,88
07.05.2025;18:39:57;20,54
08.05.2025;18:39:58;20,29
12.05.2025;18:39:57;20,54
13.05.2025;18:39:57;20,53
14.05.2025;18:39:58;20,76
15.05.2025;18:39:58;20,71
16.05.2025;18:39:56;20,38
19.05.2025;18:39:57;20,05
20.05.2025;18:39:59;20,34
21.05.2025;18:39:58;20,49
22.05.2025;18:39:58;20,46
23.05.2025;18:39:59;20,54
26.05.2025;18:39:59;20,4
27.05.2025;18:39:56;20,19
28.05.2025;18:39:58;19,82
29.05.2025;18:39:58;20,07
30.05.2025;18:39:58;20,04
02.06.2025;18:39:59;20,09
03.06.2025;18:39:59;20,05
04.06.2025;18:39:59;19,98
05.06.2025;18:39:57;19,59
06.06.2025;18:39:59;19,28
09.06.2025;18:39:59;19,46
10.06.2025;18:39:58;19,75
11.06.2025;18:39:57;19,1
13.06.2025;18:39:58;19,52
16.06.2025;18:39:58;18,49
17.06.2025;18:39:57;19,21
18.06.2025;18:39:57;18,85
19.06.2025;18:39:57;18,79
20.06.2025;18:39:58;19,1
23.06.2025;18:39:55;17,83
24.06.2025;18:39:58;17,54
25.06.2025;18:39:59;17,56
26.06.2025;18:39:59;17,75
27.06.2025;18:39:56;17,39
30.06.2025;18:39:59;17,3
01.07.2025;18:39:58;17,24
02.07.2025;18:39:58;16,54
03.07.2025;18:39:59;16,44
04.07.2025;18:49:58;16,52
07.07.2025;18:49:43;16,26
08.07.2025;18:49:57;16,21
09.07.2025;18:49:57;16,25
10.07.2025;18:49:56;15,98
11.07.2025;18:49:43;16,13
14.07.2025;18:49:57;15,88
15.07.2025;18:49:57;15,73
16.07.2025;18:49:55;14,73
17.07.2025;18:49:53;14,27
18.07.2025;18:49:55;14,04
21.07.2025;18:49:58;14,21
22.07.2025;18:49:58;14,94
23.07.2025;18:49:58;15,06
24.07.2025;18:49:57;15,15
25.07.2025;18:49:58;15,22
28.07.2025;18:49:59;14,88
29.07.2025;18:49:58;14,94
30.07.2025;18:49:58;14,93
31.07.2025;18:49:58;14,99
01.08.2025;18:49:58;15,03
04.08.2025;18:49:57;14,79
05.08.2025;18:49:58;14,78
06.08.2025;18:49:56;15,26
07.08.2025;18:49:59;14,99
08.08.2025;18:49:51;15,12
11.08.2025;18:49:58;14,98
12.08.2025;18:49:57;14,91
13.08.2025;18:49:58;15,03
14.08.2025;18:11:46;15,13
